clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_25_111_signer_KNOW_1,GO KNOW PT_PRO1PL YES PT_PRO1 FINISH CAN GOOD PT_PRO3 THINK PT_DEM3 PT_PRO2 NOW READY WHAT GREAT WATCH,GO(0.62) KNOW(0.60) PT_PRO1PL(0.58) YES(0.57) PT_PRO1(0.57) FINISH(0.52) CAN(0.52) GOOD(0.52) PT_PRO3(0.51) THINK(0.51) PT_DEM3(0.50) PT_PRO2(0.49) NOW(0.48) READY(0.48) WHAT(0.48) GREAT(0.47) WATCH(0.46),KNOW,False
video_26_20_signer_KNOW_1,NS_SALLY LOOK YES WHAT GREAT GOOD PT_DEM3 PT_PRO1PL,NS_SALLY(0.78) LOOK(0.77) YES(0.61) WHAT(0.57) GREAT(0.50) GOOD(0.50) PT_DEM3(0.48) PT_PRO1PL(0.48),KNOW,False
video_26_25_signer_KNOW_1,LOOK,LOOK(1.00),KNOW,False
video_26_36_signer_KNOW_1,HELLO,HELLO(0.94),KNOW,False
video_27_21_signer_KNOW_1,YES KNOW PT_DEM3 GREAT LOOK WHAT PT_PRO1 NS_POSSUM,YES(0.81) KNOW(0.75) PT_DEM3(0.69) GREAT(0.67) LOOK(0.66) WHAT(0.54) PT_PRO1(0.52) NS_POSSUM(0.46),KNOW,False
video_28_76_signer_KNOW_1,YES KNOW PT_DEM3 GREAT LOOK PT_PRO1,YES(0.73) KNOW(0.72) PT_DEM3(0.59) GREAT(0.57) LOOK(0.57) PT_PRO1(0.49),KNOW,False
video_28_115_signer_KNOW_1,BYE LOOK,BYE(0.91) LOOK(0.76),KNOW,False
video_30_17_signer_KNOW_1,YES KNOW LOOK PT_DEM3 NS_POSSUM RIGHT,YES(0.79) KNOW(0.66) LOOK(0.64) PT_DEM3(0.57) NS_POSSUM(0.48) RIGHT(0.48),KNOW,False
video_1_47_signer_YES_1,LOOK NS_SALLY ONE WHAT GOOD PT_DEM3,LOOK(0.89) NS_SALLY(0.76) ONE(0.59) WHAT(0.57) GOOD(0.50) PT_DEM3(0.50),YES,False
video_1_54_signer_YES_1,YES GOOD PT_PRO1PL FINISH READY LOOK PT_DEM3 WHAT GREAT NEXT,YES(0.66) GOOD(0.60) PT_PRO1PL(0.58) FINISH(0.58) READY(0.58) LOOK(0.54) PT_DEM3(0.52) WHAT(0.51) GREAT(0.50) NEXT(0.48),YES,False
video_1_77_signer_YES_1,YES LOOK GREAT PT_DEM3,YES(0.88) LOOK(0.72) GREAT(0.72) PT_DEM3(0.63),YES,False
video_2_71_signer_YES_1,LOOK YES GREAT NS_SALLY PT_DEM3 GOOD,LOOK(0.86) YES(0.79) GREAT(0.69) NS_SALLY(0.67) PT_DEM3(0.54) GOOD(0.47),YES,False
video_2_80_signer_YES_1,GOOD LOOK PT_DEM3 WHAT YES NS_SALLY ONE GREAT,GOOD(0.70) LOOK(0.70) PT_DEM3(0.66) WHAT(0.63) YES(0.58) NS_SALLY(0.52) ONE(0.51) GREAT(0.46),YES,False
video_2_100_signer_YES_1,YES GOOD LOOK PT_DEM3 GREAT RIGHT PT_PRO1PL,YES(0.82) GOOD(0.70) LOOK(0.61) PT_DEM3(0.60) GREAT(0.50) RIGHT(0.47) PT_PRO1PL(0.45),YES,False
video_2_118_signer_YES_1,NS_POSSUM THINK PT_PRO2 PT_PRO1 CAN WHAT HAVE MAKE KNOW NOW PT_PRO3 GO GOOD RIGHT PT_DEM3 YES LOOK SEE PT_POSS2,NS_POSSUM(0.88) THINK(0.82) PT_PRO2(0.82) PT_PRO1(0.73) CAN(0.71) WHAT(0.66) HAVE(0.65) MAKE(0.62) KNOW(0.60) NOW(0.60) PT_PRO3(0.57) GO(0.54) GOOD(0.54) RIGHT(0.53) PT_DEM3(0.53) YES(0.52) LOOK(0.52) SEE(0.46) PT_POSS2(0.45),YES,False
video_2_126_signer_YES_1,YES LOOK PT_DEM3 GREAT NS_SALLY GOOD WHAT,YES(0.80) LOOK(0.71) PT_DEM3(0.69) GREAT(0.69) NS_SALLY(0.62) GOOD(0.54) WHAT(0.53),YES,False
video_3_66_signer_YES_1,YES PT_PRO1PL GREAT LOOK GO FINISH BYE PT_DEM3 GOOD NS_SALLY,YES(0.69) PT_PRO1PL(0.61) GREAT(0.60) LOOK(0.59) GO(0.54) FINISH(0.51) BYE(0.50) PT_DEM3(0.49) GOOD(0.49) NS_SALLY(0.47),YES,False
video_3_70_signer_YES_1,YES PT_DEM3 GOOD LOOK GREAT WHAT RIGHT,YES(0.82) PT_DEM3(0.63) GOOD(0.63) LOOK(0.59) GREAT(0.55) WHAT(0.54) RIGHT(0.49),YES,False
video_3_82_signer_YES_1,READY GOOD WHAT YES NOW FINISH PT_PRO1PL GO PT_PRO1 PT_DEM3 ONE PT_PRO2 LOOK,READY(0.63) GOOD(0.60) WHAT(0.59) YES(0.59) NOW(0.58) FINISH(0.58) PT_PRO1PL(0.57) GO(0.53) PT_PRO1(0.51) PT_DEM3(0.49) ONE(0.48) PT_PRO2(0.46) LOOK(0.45),YES,False
video_4_8_signer_YES_1,LOOK YES NS_SALLY GREAT PT_DEM3 WHAT GOOD,LOOK(0.85) YES(0.75) NS_SALLY(0.73) GREAT(0.69) PT_DEM3(0.67) WHAT(0.59) GOOD(0.53),YES,False
video_4_49_signer_YES_1,YES LOOK GREAT PT_DEM3 GOOD NS_SALLY,YES(0.87) LOOK(0.75) GREAT(0.72) PT_DEM3(0.71) GOOD(0.51) NS_SALLY(0.48),YES,False
video_4_53_signer_YES_1,BYE HELLO EVERYONE,BYE(0.95) HELLO(0.92) EVERYONE(0.71),YES,False
video_4_82_signer_YES_1,YES PT_DEM3 RIGHT WHAT LOOK GOOD NS_POSSUM GREAT,YES(0.85) PT_DEM3(0.76) RIGHT(0.63) WHAT(0.62) LOOK(0.60) GOOD(0.59) NS_POSSUM(0.59) GREAT(0.58),YES,False
video_4_84_signer_YES_1,NS_SALLY LOOK YES GREAT PT_DEM3 WATCH WHAT PT_PRO1PL,NS_SALLY(0.80) LOOK(0.74) YES(0.74) GREAT(0.72) PT_DEM3(0.63) WATCH(0.60) WHAT(0.51) PT_PRO1PL(0.50),YES,False
video_4_95_signer_YES_1,BYE HELLO NS_SALLY EVERYONE LOOK,BYE(0.94) HELLO(0.86) NS_SALLY(0.59) EVERYONE(0.58) LOOK(0.54),YES,False
video_4_124_signer_YES_1,YES LOOK GREAT PT_DEM3 NS_POSSUM,YES(0.74) LOOK(0.71) GREAT(0.70) PT_DEM3(0.54) NS_POSSUM(0.48),YES,False
video_5_35_signer_YES_1,YES GOOD FINISH PT_PRO1PL GREAT PT_DEM3 LOOK READY,YES(0.79) GOOD(0.68) FINISH(0.62) PT_PRO1PL(0.59) GREAT(0.53) PT_DEM3(0.50) LOOK(0.50) READY(0.50),YES,False
video_5_62_signer_YES_1,LOOK NS_SALLY YES GREAT,LOOK(0.87) NS_SALLY(0.71) YES(0.53) GREAT(0.49),YES,False
video_5_81_signer_YES_1,LOOK,LOOK(0.99),YES,False
video_5_90_signer_YES_1,YES PT_DEM3 GOOD GREAT RIGHT LOOK NS_POSSUM WHAT,YES(0.90) PT_DEM3(0.62) GOOD(0.60) GREAT(0.59) RIGHT(0.52) LOOK(0.49) NS_POSSUM(0.48) WHAT(0.45),YES,False
video_5_93_signer_YES_1,LOOK NS_SALLY GOOD WHAT PT_PRO1PL,LOOK(0.95) NS_SALLY(0.78) GOOD(0.54) WHAT(0.49) PT_PRO1PL(0.46),YES,False
video_5_126_signer_YES_1,LOOK YES WATCH NS_SALLY GREAT PT_PRO1PL PT_DEM3 GOOD WHAT,LOOK(0.76) YES(0.75) WATCH(0.75) NS_SALLY(0.70) GREAT(0.67) PT_PRO1PL(0.61) PT_DEM3(0.58) GOOD(0.55) WHAT(0.52),YES,False
video_5_128_signer_YES_1,YES GOOD PT_DEM3 WHAT GREAT RIGHT LOOK,YES(0.78) GOOD(0.72) PT_DEM3(0.56) WHAT(0.55) GREAT(0.55) RIGHT(0.50) LOOK(0.50),YES,False
video_6_30_signer_YES_1,YES GREAT LOOK NS_SALLY PT_DEM3 PT_PRO1PL WATCH GOOD READY NEXT WHAT FINISH,YES(0.80) GREAT(0.76) LOOK(0.72) NS_SALLY(0.67) PT_DEM3(0.65) PT_PRO1PL(0.63) WATCH(0.59) GOOD(0.56) READY(0.54) NEXT(0.53) WHAT(0.49) FINISH(0.48),YES,False
video_6_40_signer_YES_1,BYE HELLO NS_SALLY,BYE(0.95) HELLO(0.94) NS_SALLY(0.51),YES,False
video_6_86_signer_YES_1,LOOK NS_SALLY YES PT_DEM3 WHAT GREAT GOOD,LOOK(0.86) NS_SALLY(0.79) YES(0.63) PT_DEM3(0.61) WHAT(0.60) GREAT(0.60) GOOD(0.53),YES,False
video_6_90_signer_YES_1,YES GOOD NEXT READY WHAT PT_DEM3 LOOK FINISH GREAT PT_PRO1PL WATCH,YES(0.73) GOOD(0.72) NEXT(0.67) READY(0.67) WHAT(0.63) PT_DEM3(0.62) LOOK(0.59) FINISH(0.55) GREAT(0.54) PT_PRO1PL(0.52) WATCH(0.47),YES,False
video_6_92_signer_YES_1,LOOK,LOOK(1.00),YES,False
video_6_116_signer_YES_1,BYE LOOK HELLO GO NS_POSSUM PT_PRO1PL,BYE(0.92) LOOK(0.64) HELLO(0.58) GO(0.56) NS_POSSUM(0.53) PT_PRO1PL(0.46),YES,False
video_6_124_signer_YES_1,YES LOOK PT_DEM3 GREAT RIGHT WHAT GOOD NS_SALLY,YES(0.83) LOOK(0.82) PT_DEM3(0.77) GREAT(0.67) RIGHT(0.57) WHAT(0.57) GOOD(0.57) NS_SALLY(0.46),YES,False
video_7_48_signer_YES_1,YES PT_DEM3 LOOK GREAT GOOD WATCH,YES(0.92) PT_DEM3(0.74) LOOK(0.73) GREAT(0.72) GOOD(0.61) WATCH(0.52),YES,False
video_7_55_signer_YES_1,YES WHAT KNOW PT_PRO1 PT_DEM3 PT_PRO3 GREAT GOOD GO WATCH NS_SALLY PT_PRO1PL CAN WILL,YES(0.71) WHAT(0.65) KNOW(0.62) PT_PRO1(0.60) PT_DEM3(0.58) PT_PRO3(0.57) GREAT(0.54) GOOD(0.53) GO(0.51) WATCH(0.50) NS_SALLY(0.49) PT_PRO1PL(0.49) CAN(0.47) WILL(0.46),YES,False
video_7_71_signer_YES_1,YES GOOD PT_DEM3 RIGHT GREAT LOOK WHAT,YES(0.89) GOOD(0.75) PT_DEM3(0.71) RIGHT(0.66) GREAT(0.57) LOOK(0.57) WHAT(0.57),YES,False
video_8_41_signer_YES_1,LOOK NS_SALLY YES WHAT PT_PRO1PL GREAT GOOD PT_DEM3 ONE,LOOK(0.86) NS_SALLY(0.76) YES(0.58) WHAT(0.56) PT_PRO1PL(0.53) GREAT(0.52) GOOD(0.51) PT_DEM3(0.51) ONE(0.46),YES,False
video_9_27_signer_YES_1,NS_POSSUM PT_PRO2 THINK PT_PRO3 KNOW YES PT_DEM3 PT_PRO1 CAN GREAT GO WILL WHAT DO READY HAVE ONE PT_POSS2 FINISH VERY PT_PRO1PL,NS_POSSUM(0.80) PT_PRO2(0.80) THINK(0.77) PT_PRO3(0.77) KNOW(0.71) YES(0.68) PT_DEM3(0.65) PT_PRO1(0.64) CAN(0.59) GREAT(0.59) GO(0.58) WILL(0.56) WHAT(0.55) DO(0.51) READY(0.49) HAVE(0.48) ONE(0.47) PT_POSS2(0.47) FINISH(0.47) VERY(0.46) PT_PRO1PL(0.46),YES,False
video_9_59_signer_YES_1,YES GOOD GREAT LOOK PT_DEM3 READY WATCH WHAT PT_PRO1PL,YES(0.84) GOOD(0.69) GREAT(0.67) LOOK(0.66) PT_DEM3(0.66) READY(0.51) WATCH(0.51) WHAT(0.49) PT_PRO1PL(0.46),YES,False
video_9_80_signer_YES_1,LOOK YES PT_DEM3 GREAT WHAT GOOD NS_SALLY,LOOK(0.81) YES(0.79) PT_DEM3(0.75) GREAT(0.68) WHAT(0.59) GOOD(0.56) NS_SALLY(0.55),YES,False
video_9_85_signer_YES_1,YES LOOK GREAT GOOD PT_DEM3 WHAT,YES(0.80) LOOK(0.68) GREAT(0.64) GOOD(0.61) PT_DEM3(0.61) WHAT(0.50),YES,False
video_9_86_signer_YES_1,YES PT_DEM3 GREAT WHAT GOOD LOOK NS_SALLY,YES(0.79) PT_DEM3(0.67) GREAT(0.65) WHAT(0.63) GOOD(0.62) LOOK(0.60) NS_SALLY(0.57),YES,False
video_9_91_signer_YES_1,YES GREAT PT_DEM3 GOOD LOOK WHAT,YES(0.80) GREAT(0.64) PT_DEM3(0.59) GOOD(0.59) LOOK(0.56) WHAT(0.49),YES,False
video_10_28_signer_YES_1,BYE LOOK YES PT_PRO1PL EVERYONE HELLO GREAT GO NS_SALLY,BYE(0.82) LOOK(0.60) YES(0.56) PT_PRO1PL(0.55) EVERYONE(0.53) HELLO(0.52) GREAT(0.52) GO(0.50) NS_SALLY(0.47),YES,False
video_10_30_signer_YES_1,YES GREAT LOOK PT_DEM3 NS_SALLY GOOD WHAT,YES(0.90) GREAT(0.77) LOOK(0.77) PT_DEM3(0.73) NS_SALLY(0.61) GOOD(0.51) WHAT(0.46),YES,False
video_10_49_signer_YES_1,YES GREAT PT_DEM3 LOOK GOOD WHAT,YES(0.81) GREAT(0.68) PT_DEM3(0.63) LOOK(0.63) GOOD(0.52) WHAT(0.47),YES,False
video_10_61_signer_YES_1,YES LOOK PT_DEM3 WHAT GREAT NS_POSSUM ONE,YES(0.80) LOOK(0.63) PT_DEM3(0.61) WHAT(0.58) GREAT(0.54) NS_POSSUM(0.53) ONE(0.49),YES,False
video_10_92_signer_YES_1,YES GOOD PT_DEM3 WHAT RIGHT GREAT LOOK,YES(0.81) GOOD(0.70) PT_DEM3(0.60) WHAT(0.58) RIGHT(0.55) GREAT(0.54) LOOK(0.48),YES,False
video_11_50_signer_YES_1,NS_SALLY BYE LOOK HELLO,NS_SALLY(0.69) BYE(0.66) LOOK(0.60) HELLO(0.60),YES,False
video_11_53_signer_YES_1,YES LOOK NS_SALLY GREAT PT_DEM3,YES(0.79) LOOK(0.70) NS_SALLY(0.64) GREAT(0.63) PT_DEM3(0.61),YES,False
video_11_57_signer_YES_1,BYE HELLO NS_SALLY,BYE(0.84) HELLO(0.83) NS_SALLY(0.65),YES,False
video_11_60_signer_YES_1,GREAT YES LOOK PT_DEM3 NS_POSSUM PT_PRO2,GREAT(0.72) YES(0.70) LOOK(0.65) PT_DEM3(0.56) NS_POSSUM(0.50) PT_PRO2(0.46),YES,False
video_11_71_signer_YES_1,LOOK NS_SALLY YES WATCH GREAT WHAT PT_PRO1PL PT_DEM3 GOOD,LOOK(0.79) NS_SALLY(0.73) YES(0.67) WATCH(0.59) GREAT(0.58) WHAT(0.57) PT_PRO1PL(0.55) PT_DEM3(0.52) GOOD(0.50),YES,False
video_11_89_signer_YES_1,WATCH YES NS_SALLY GOOD LOOK PT_PRO1PL WHAT GREAT,WATCH(0.62) YES(0.59) NS_SALLY(0.58) GOOD(0.58) LOOK(0.57) PT_PRO1PL(0.55) WHAT(0.50) GREAT(0.49),YES,False
video_11_115_signer_YES_1,YES GOOD WHAT LOOK PT_PRO1PL PT_DEM3 GO READY GREAT FINISH,YES(0.67) GOOD(0.59) WHAT(0.57) LOOK(0.55) PT_PRO1PL(0.54) PT_DEM3(0.51) GO(0.50) READY(0.47) GREAT(0.47) FINISH(0.45),YES,False
video_13_36_signer_YES_1,LOOK,LOOK(0.99),YES,False
video_13_63_signer_YES_1,YES LOOK GREAT WHAT PT_DEM3,YES(0.73) LOOK(0.69) GREAT(0.60) WHAT(0.52) PT_DEM3(0.51),YES,False
video_13_69_signer_YES_1,LOOK,LOOK(0.93),YES,False
video_13_78_signer_YES_1,YES PT_DEM3 LOOK GOOD GREAT WHAT RIGHT NS_POSSUM KNOW,YES(0.84) PT_DEM3(0.71) LOOK(0.66) GOOD(0.62) GREAT(0.57) WHAT(0.55) RIGHT(0.53) NS_POSSUM(0.49) KNOW(0.47),YES,False
video_13_81_signer_YES_1,YES LOOK GREAT PT_DEM3 PT_PRO1PL NS_SALLY GOOD,YES(0.80) LOOK(0.70) GREAT(0.67) PT_DEM3(0.58) PT_PRO1PL(0.53) NS_SALLY(0.49) GOOD(0.46),YES,False
video_13_109_signer_YES_1,LOOK NS_SALLY GOOD ONE HAND WHAT,LOOK(0.78) NS_SALLY(0.77) GOOD(0.55) ONE(0.51) HAND(0.51) WHAT(0.50),YES,False
video_13_133_signer_YES_1,YES GOOD PT_DEM3 NS_POSSUM RIGHT WHAT KNOW GREAT LOOK,YES(0.78) GOOD(0.59) PT_DEM3(0.57) NS_POSSUM(0.57) RIGHT(0.52) WHAT(0.50) KNOW(0.49) GREAT(0.47) LOOK(0.46),YES,False
video_13_135_signer_YES_1,LOOK NS_SALLY YES WATCH GREAT PT_PRO1PL WHAT PT_DEM3 GOOD,LOOK(0.75) NS_SALLY(0.70) YES(0.68) WATCH(0.62) GREAT(0.61) PT_PRO1PL(0.57) WHAT(0.55) PT_DEM3(0.55) GOOD(0.50),YES,False
video_13_149_signer_YES_1,LOOK NS_SALLY WHAT PT_DEM3 YES GREAT GOOD,LOOK(0.84) NS_SALLY(0.80) WHAT(0.61) PT_DEM3(0.59) YES(0.58) GREAT(0.58) GOOD(0.50),YES,False
video_14_52_signer_YES_1,YES GOOD PT_DEM3 RIGHT WHAT LOOK GREAT,YES(0.85) GOOD(0.73) PT_DEM3(0.64) RIGHT(0.57) WHAT(0.56) LOOK(0.54) GREAT(0.53),YES,False
video_14_79_signer_YES_1,YES LOOK PT_DEM3 GREAT GOOD PT_PRO1PL WHAT NS_POSSUM,YES(0.75) LOOK(0.71) PT_DEM3(0.62) GREAT(0.60) GOOD(0.49) PT_PRO1PL(0.47) WHAT(0.46) NS_POSSUM(0.45),YES,False
video_14_82_signer_YES_1,BYE LOOK HELLO,BYE(0.77) LOOK(0.61) HELLO(0.51),YES,False
video_15_47_signer_YES_1,YES NS_POSSUM LOOK PT_DEM3 GOOD KNOW RIGHT,YES(0.78) NS_POSSUM(0.55) LOOK(0.55) PT_DEM3(0.54) GOOD(0.49) KNOW(0.47) RIGHT(0.45),YES,False
video_2_72_signer_THINK_1,YES KNOW LOOK PT_DEM3 BYE PT_PRO1 GO PT_PRO1PL,YES(0.60) KNOW(0.57) LOOK(0.55) PT_DEM3(0.52) BYE(0.47) PT_PRO1(0.46) GO(0.46) PT_PRO1PL(0.46),THINK,False
video_2_88_signer_THINK_1,YES GOOD WHAT LOOK PT_DEM3 PT_PRO1PL READY,YES(0.72) GOOD(0.69) WHAT(0.59) LOOK(0.55) PT_DEM3(0.52) PT_PRO1PL(0.47) READY(0.46),THINK,False
video_4_15_signer_THINK_1,BYE LOOK,BYE(0.59) LOOK(0.46),THINK,False
video_4_25_signer_THINK_1,LOOK YES NS_SALLY GREAT KNOW PT_DEM3,LOOK(0.74) YES(0.67) NS_SALLY(0.63) GREAT(0.61) KNOW(0.53) PT_DEM3(0.51),THINK,False
video_4_26_signer_THINK_1,PT_PRO1PL FINISH YES LOOK GOOD GREAT READY GO WATCH PT_DEM3 NOW OKAY,PT_PRO1PL(0.65) FINISH(0.64) YES(0.61) LOOK(0.57) GOOD(0.56) GREAT(0.54) READY(0.54) GO(0.52) WATCH(0.51) PT_DEM3(0.48) NOW(0.47) OKAY(0.46),THINK,False
video_4_57_signer_THINK_1,LOOK,LOOK(0.99),THINK,False
video_5_73_signer_THINK_1,YES PT_DEM3 KNOW LOOK PT_PRO1 GO PT_PRO1PL CAN NS_POSSUM WHAT GREAT THINK PT_PRO2 GOOD,YES(0.60) PT_DEM3(0.60) KNOW(0.57) LOOK(0.57) PT_PRO1(0.55) GO(0.54) PT_PRO1PL(0.53) CAN(0.53) NS_POSSUM(0.53) WHAT(0.53) GREAT(0.52) THINK(0.52) PT_PRO2(0.50) GOOD(0.47),THINK,False
video_6_25_signer_THINK_1,YES GOOD WATCH LOOK PT_PRO1PL GREAT PT_DEM3 FINISH GO,YES(0.70) GOOD(0.64) WATCH(0.61) LOOK(0.59) PT_PRO1PL(0.59) GREAT(0.54) PT_DEM3(0.51) FINISH(0.47) GO(0.46),THINK,False
video_6_48_signer_THINK_1,YES KNOW GO PT_PRO1PL PT_DEM3 PT_PRO1 GOOD GREAT WATCH,YES(0.66) KNOW(0.62) GO(0.55) PT_PRO1PL(0.53) PT_DEM3(0.52) PT_PRO1(0.51) GOOD(0.50) GREAT(0.49) WATCH(0.45),THINK,False
video_6_71_signer_THINK_1,LOOK BYE,LOOK(0.58) BYE(0.47),THINK,False
video_7_46_signer_THINK_1,KNOW YES PT_PRO1 GO BYE PT_DEM3,KNOW(0.66) YES(0.60) PT_PRO1(0.49) GO(0.48) BYE(0.47) PT_DEM3(0.46),THINK,False
video_8_30_signer_THINK_1,BYE EVERYONE,BYE(0.92) EVERYONE(0.63),THINK,False
video_8_31_signer_THINK_1,BYE YES KNOW EVERYONE LOOK PT_DEM3,BYE(0.73) YES(0.61) KNOW(0.61) EVERYONE(0.53) LOOK(0.49) PT_DEM3(0.49),THINK,False
video_10_93_signer_THINK_1,LOOK YES GOOD KNOW,LOOK(0.61) YES(0.57) GOOD(0.55) KNOW(0.50),THINK,False
video_11_17_signer_THINK_1,GO PT_PRO1PL EVERYONE FINISH LOOK SEE KNOW,GO(0.64) PT_PRO1PL(0.59) EVERYONE(0.58) FINISH(0.49) LOOK(0.47) SEE(0.47) KNOW(0.46),THINK,False
video_12_68_signer_THINK_1,FINISH TIME GO WATCH KNOW PT_PRO1PL PT_PRO1 YES GOOD NOW THINK PT_PRO2 READY PT_PRO3 GREAT PT_DEM3 CAN,FINISH(0.64) TIME(0.64) GO(0.63) WATCH(0.63) KNOW(0.62) PT_PRO1PL(0.62) PT_PRO1(0.58) YES(0.57) GOOD(0.56) NOW(0.54) THINK(0.52) PT_PRO2(0.51) READY(0.49) PT_PRO3(0.46) GREAT(0.46) PT_DEM3(0.46) CAN(0.45),THINK,False
video_13_45_signer_THINK_1,BYE EVERYONE GO PT_PRO1PL LOOK CAN YES,BYE(0.79) EVERYONE(0.64) GO(0.57) PT_PRO1PL(0.53) LOOK(0.51) CAN(0.46) YES(0.45),THINK,False
video_14_51_signer_THINK_1,KNOW PT_DEM3 LOOK YES PT_PRO1 WHAT CAN GREAT,KNOW(0.67) PT_DEM3(0.61) LOOK(0.58) YES(0.58) PT_PRO1(0.54) WHAT(0.49) CAN(0.47) GREAT(0.47),THINK,False
video_14_61_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.95) EVERYONE(0.79) HELLO(0.47),THINK,False
video_14_92_signer_THINK_1,LOOK BYE,LOOK(0.70) BYE(0.69),THINK,False
video_16_25_signer_THINK_1,YES GO KNOW NS_POSSUM PT_PRO1PL PT_DEM3 GREAT GOOD LOOK PT_PRO1 FINISH PT_PRO2,YES(0.69) GO(0.57) KNOW(0.56) NS_POSSUM(0.55) PT_PRO1PL(0.55) PT_DEM3(0.53) GREAT(0.51) GOOD(0.50) LOOK(0.50) PT_PRO1(0.49) FINISH(0.46) PT_PRO2(0.45),THINK,False
video_16_28_signer_THINK_1,YES GREAT PT_PRO1PL FINISH LOOK PT_DEM3 WATCH READY GO OKAY GOOD,YES(0.78) GREAT(0.72) PT_PRO1PL(0.65) FINISH(0.59) LOOK(0.57) PT_DEM3(0.55) WATCH(0.51) READY(0.51) GO(0.49) OKAY(0.46) GOOD(0.45),THINK,False
video_16_93_signer_THINK_1,BYE EVERYONE LOOK,BYE(0.71) EVERYONE(0.61) LOOK(0.48),THINK,False
video_16_183_signer_THINK_1,YES PT_PRO1PL GO WATCH GOOD FINISH GREAT PT_DEM3 READY LOOK PT_PRO1 WHAT NOW,YES(0.64) PT_PRO1PL(0.63) GO(0.58) WATCH(0.58) GOOD(0.57) FINISH(0.57) GREAT(0.50) PT_DEM3(0.49) READY(0.48) LOOK(0.48) PT_PRO1(0.48) WHAT(0.48) NOW(0.47),THINK,False
video_17_46_signer_THINK_1,BYE GO PT_PRO1PL READY LOOK WHAT PT_PRO2 GOOD GREAT NS_POSSUM YES PT_DEM3,BYE(0.73) GO(0.62) PT_PRO1PL(0.58) READY(0.54) LOOK(0.53) WHAT(0.48) PT_PRO2(0.48) GOOD(0.48) GREAT(0.47) NS_POSSUM(0.47) YES(0.46) PT_DEM3(0.46),THINK,False
video_17_127_signer_THINK_1,LOOK BYE,LOOK(0.88) BYE(0.70),THINK,False
video_18_47_signer_THINK_1,KNOW YES NS_POSSUM BYE THINK PT_DEM3 CAN PT_PRO1 RIGHT LOOK,KNOW(0.72) YES(0.67) NS_POSSUM(0.58) BYE(0.58) THINK(0.53) PT_DEM3(0.51) CAN(0.51) PT_PRO1(0.49) RIGHT(0.48) LOOK(0.46),THINK,False
video_18_137_signer_THINK_1,LOOK PT_PRO1PL WATCH FINISH GREAT YES NS_SALLY GO PT_DEM3,LOOK(0.63) PT_PRO1PL(0.59) WATCH(0.58) FINISH(0.52) GREAT(0.51) YES(0.48) NS_SALLY(0.48) GO(0.47) PT_DEM3(0.46),THINK,False
video_18_154_signer_THINK_1,LOOK YES PT_DEM3 GREAT NS_SALLY NS_POSSUM WHAT PT_PRO1PL,LOOK(0.76) YES(0.70) PT_DEM3(0.68) GREAT(0.66) NS_SALLY(0.57) NS_POSSUM(0.52) WHAT(0.49) PT_PRO1PL(0.46),THINK,False
video_18_155_signer_THINK_1,BYE READY GO PT_PRO1PL LOOK PT_DEM3 GREAT FINISH,BYE(0.66) READY(0.63) GO(0.61) PT_PRO1PL(0.60) LOOK(0.57) PT_DEM3(0.49) GREAT(0.47) FINISH(0.45),THINK,False
video_19_28_signer_THINK_1,KNOW YES WATCH PT_PRO1 PT_DEM3 GREAT LOOK GO GOOD PT_PRO1PL CAN WHAT,KNOW(0.71) YES(0.70) WATCH(0.60) PT_PRO1(0.59) PT_DEM3(0.57) GREAT(0.57) LOOK(0.53) GO(0.52) GOOD(0.52) PT_PRO1PL(0.47) CAN(0.47) WHAT(0.47),THINK,False
video_19_171_signer_THINK_1,EVERYONE BYE KNOW GO LOOK PT_PRO1PL,EVERYONE(0.57) BYE(0.55) KNOW(0.52) GO(0.51) LOOK(0.49) PT_PRO1PL(0.48),THINK,False
video_19_175_signer_THINK_1,KNOW LOOK PT_PRO1 GO YES WHAT,KNOW(0.59) LOOK(0.53) PT_PRO1(0.53) GO(0.48) YES(0.48) WHAT(0.47),THINK,False
video_20_37_signer_THINK_1,EVERYONE GO WATCH KNOW PT_PRO1PL YES PT_PRO1 FINISH,EVERYONE(0.60) GO(0.57) WATCH(0.56) KNOW(0.56) PT_PRO1PL(0.54) YES(0.53) PT_PRO1(0.49) FINISH(0.49),THINK,False
video_20_109_signer_THINK_1,PT_PRO1PL GO LOOK WATCH FINISH YES READY GOOD GREAT EVERYONE NOW,PT_PRO1PL(0.68) GO(0.64) LOOK(0.54) WATCH(0.53) FINISH(0.52) YES(0.52) READY(0.52) GOOD(0.49) GREAT(0.48) EVERYONE(0.47) NOW(0.45),THINK,False
video_20_111_signer_THINK_1,KNOW YES PT_DEM3 LOOK,KNOW(0.62) YES(0.58) PT_DEM3(0.46) LOOK(0.46),THINK,False
video_20_136_signer_THINK_1,BYE HELLO LOOK NS_SALLY,BYE(0.83) HELLO(0.68) LOOK(0.56) NS_SALLY(0.46),THINK,False
video_22_104_signer_THINK_1,YES LOOK KNOW PT_DEM3 GOOD WHAT GREAT PT_PRO1,YES(0.72) LOOK(0.69) KNOW(0.64) PT_DEM3(0.64) GOOD(0.55) WHAT(0.54) GREAT(0.52) PT_PRO1(0.50),THINK,False
